time,altitude,distance,hr,speed
2021-11-23 17:12:33+00:00,100.19999694824219,175.4600067138672,152.0,3.059999942779541
2021-11-23 17:12:34+00:00,100.0,178.52000427246094,153.0,3.069999933242798
2021-11-23 17:12:35+00:00,99.80000305175781,181.60000610351562,153.0,3.069999933242798
2021-11-23 17:12:36+00:00,99.80000305175781,184.6699981689453,154.0,3.069999933242798
2021-11-23 17:12:37+00:00,99.80000305175781,187.72000122070312,154.0,3.059999942779541
2021-11-23 17:12:38+00:00,99.80000305175781,190.77000427246094,154.0,3.0420000553131104
2021-11-23 17:12:39+00:00,99.80000305175781,193.80999755859375,154.0,3.0420000553131104
2021-11-23 17:12:40+00:00,100.0,196.85000610351562,154.0,3.0420000553131104
2021-11-23 17:12:41+00:00,100.4000015258789,199.88999938964844,154.0,3.0420000553131104
2021-11-23 17:12:42+00:00,100.4000015258789,202.92999267578125,154.0,3.0420000553131104
2021-11-23 17:12:43+00:00,100.5999984741211,205.97000122070312,154.0,3.0420000553131104
2021-11-23 17:12:44+00:00,100.5999984741211,209.02000427246094,155.0,3.0420000553131104
2021-11-23 17:12:45+00:00,100.80000305175781,212.0500030517578,155.0,3.0320000648498535
2021-11-23 17:12:46+00:00,101.0,215.0800018310547,155.0,3.0230000019073486
2021-11-23 17:12:47+00:00,101.0,218.08999633789062,155.0,3.0139999389648438
2021-11-23 17:12:48+00:00,101.19999694824219,221.10000610351562,155.0,3.0139999389648438
2021-11-23 17:12:49+00:00,101.19999694824219,224.10000610351562,155.0,3.003999948501587
2021-11-23 17:12:50+00:00,101.4000015258789,227.10000610351562,155.0,2.994999885559082
2021-11-23 17:12:51+00:00,101.4000015258789,230.08999633789062,155.0,2.9860000610351562
2021-11-23 17:12:52+00:00,101.5999984741211,233.07000732421875,155.0,2.9860000610351562
2021-11-23 17:12:53+00:00,101.5999984741211,236.05999755859375,156.0,2.9860000610351562
2021-11-23 17:12:54+00:00,101.5999984741211,239.0399932861328,156.0,2.9860000610351562
2021-11-23 17:12:55+00:00,101.80000305175781,242.0500030517578,156.0,3.003999948501587
2021-11-23 17:12:56+00:00,101.80000305175781,245.0500030517578,155.0,3.003999948501587
2021-11-23 17:12:57+00:00,101.80000305175781,248.05999755859375,156.0,3.003999948501587
2021-11-23 17:12:58+00:00,101.80000305175781,251.0800018310547,155.0,3.0230000019073486
2021-11-23 17:12:59+00:00,101.80000305175781,254.11000061035156,155.0,3.0320000648498535
2021-11-23 17:13:00+00:00,101.80000305175781,257.1400146484375,155.0,3.0320000648498535
2021-11-23 17:13:01+00:00,101.80000305175781,260.17999267578125,155.0,3.0320000648498535
2021-11-23 17:13:02+00:00,101.80000305175781,263.2099914550781,155.0,3.0320000648498535
2021-11-23 17:13:03+00:00,101.80000305175781,266.2300109863281,155.0,3.0139999389648438
2021-11-23 17:13:04+00:00,101.80000305175781,269.2300109863281,155.0,3.003999948501587
2021-11-23 17:13:05+00:00,102.0,272.2300109863281,155.0,3.003999948501587
2021-11-23 17:13:06+00:00,102.0,275.2300109863281,156.0,2.994999885559082
2021-11-23 17:13:07+00:00,102.0,278.2099914550781,156.0,2.9860000610351562
2021-11-23 17:13:08+00:00,102.0,281.20001220703125,156.0,2.9860000610351562
2021-11-23 17:13:09+00:00,102.0,284.17999267578125,156.0,2.9860000610351562
2021-11-23 17:13:10+00:00,102.19999694824219,287.1600036621094,156.0,2.9670000076293945
2021-11-23 17:13:11+00:00,102.19999694824219,290.1099853515625,157.0,2.9579999446868896
2021-11-23 17:13:12+00:00,102.19999694824219,293.05999755859375,156.0,2.947999954223633
2021-11-23 17:13:13+00:00,102.4000015258789,295.9700012207031,156.0,2.9110000133514404
2021-11-23 17:13:14+00:00,102.4000015258789,298.8800048828125,156.0,2.9110000133514404
2021-11-23 17:13:15+00:00,102.4000015258789,301.7799987792969,157.0,2.8929998874664307
2021-11-23 17:13:16+00:00,102.4000015258789,304.6700134277344,156.0,2.8929998874664307
2021-11-23 17:13:17+00:00,102.4000015258789,308.30999755859375,156.0,2.8929998874664307
2021-11-23 17:13:18+00:00,102.4000015258789,310.44000244140625,156.0,2.882999897003174
2021-11-23 17:13:19+00:00,102.19999694824219,313.3299865722656,156.0,2.882999897003174
2021-11-23 17:13:20+00:00,102.19999694824219,316.2200012207031,156.0,2.8929998874664307
2021-11-23 17:13:21+00:00,102.19999694824219,319.1099853515625,156.0,2.8929998874664307
2021-11-23 17:13:22+00:00,102.19999694824219,322.0,156.0,2.8929998874664307
2021-11-23 17:13:23+00:00,102.19999694824219,324.9100036621094,156.0,2.9019999504089355
2021-11-23 17:13:24+00:00,102.0,327.82000732421875,156.0,2.9110000133514404
2021-11-23 17:13:25+00:00,102.0,330.7300109863281,156.0,2.9110000133514404
2021-11-23 17:13:26+00:00,102.0,333.6499938964844,156.0,2.9210000038146973
2021-11-23 17:13:27+00:00,102.0,336.5799865722656,156.0,2.930000066757202
2021-11-23 17:13:28+00:00,102.0,339.5199890136719,156.0,2.938999891281128
2021-11-23 17:13:29+00:00,102.0,342.4700012207031,157.0,2.947999954223633
2021-11-23 17:13:30+00:00,102.0,345.4200134277344,157.0,2.9579999446868896
2021-11-23 17:13:31+00:00,102.0,348.3800048828125,157.0,2.9579999446868896
2021-11-23 17:13:32+00:00,101.80000305175781,351.3699951171875,157.0,2.9860000610351562
2021-11-23 17:13:33+00:00,101.5999984741211,354.3800048828125,157.0,3.003999948501587
2021-11-23 17:13:34+00:00,101.5999984741211,357.3900146484375,157.0,3.0139999389648438
2021-11-23 17:13:35+00:00,101.4000015258789,360.3999938964844,157.0,3.0139999389648438
2021-11-23 17:13:36+00:00,101.4000015258789,363.4100036621094,157.0,3.003999948501587
2021-11-23 17:13:37+00:00,101.4000015258789,366.4100036621094,157.0,3.003999948501587
2021-11-23 17:13:38+00:00,101.4000015258789,369.4100036621094,157.0,3.003999948501587
2021-11-23 17:13:39+00:00,101.5999984741211,372.42999267578125,157.0,3.0139999389648438
2021-11-23 17:13:40+00:00,101.5999984741211,375.42999267578125,157.0,3.003999948501587
2021-11-23 17:13:41+00:00,101.5999984741211,378.42999267578125,157.0,2.994999885559082
2021-11-23 17:13:42+00:00,102.0,381.3900146484375,158.0,2.9670000076293945
2021-11-23 17:13:43+00:00,102.0,384.3500061035156,158.0,2.9579999446868896
2021-11-23 17:13:44+00:00,102.19999694824219,387.30999755859375,158.0,2.9579999446868896
2021-11-23 17:13:45+00:00,102.19999694824219,390.2699890136719,158.0,2.9579999446868896
2021-11-23 17:13:46+00:00,102.19999694824219,393.2300109863281,159.0,2.9579999446868896
2021-11-23 17:13:47+00:00,102.4000015258789,396.17999267578125,159.0,2.947999954223633
2021-11-23 17:13:48+00:00,102.4000015258789,399.1300048828125,159.0,2.947999954223633
2021-11-23 17:13:49+00:00,102.4000015258789,402.07000732421875,159.0,2.947999954223633
2021-11-23 17:13:50+00:00,102.4000015258789,405.0199890136719,159.0,2.947999954223633
2021-11-23 17:13:51+00:00,102.19999694824219,407.9700012207031,159.0,2.947999954223633
2021-11-23 17:13:52+00:00,102.19999694824219,410.9200134277344,159.0,2.947999954223633
2021-11-23 17:13:53+00:00,102.19999694824219,413.8699951171875,159.0,2.9579999446868896
2021-11-23 17:13:54+00:00,102.0,416.8299865722656,159.0,2.9579999446868896
2021-11-23 17:13:55+00:00,102.19999694824219,419.7799987792969,159.0,2.947999954223633
2021-11-23 17:13:56+00:00,102.19999694824219,422.739990234375,159.0,2.9579999446868896
2021-11-23 17:13:57+00:00,102.19999694824219,425.70001220703125,159.0,2.9579999446868896
2021-11-23 17:13:58+00:00,102.5999984741211,428.6600036621094,159.0,2.9579999446868896
2021-11-23 17:13:59+00:00,102.4000015258789,431.6099853515625,159.0,2.9579999446868896
2021-11-23 17:14:00+00:00,102.4000015258789,434.55999755859375,159.0,2.947999954223633
2021-11-23 17:14:01+00:00,102.5999984741211,437.5199890136719,158.0,2.9579999446868896
2021-11-23 17:14:02+00:00,102.5999984741211,440.4800109863281,159.0,2.9579999446868896
2021-11-23 17:14:03+00:00,102.4000015258789,443.42999267578125,158.0,2.9579999446868896
2021-11-23 17:14:04+00:00,102.4000015258789,446.3900146484375,158.0,2.9579999446868896
2021-11-23 17:14:05+00:00,102.4000015258789,449.3299865722656,157.0,2.938999891281128
2021-11-23 17:14:06+00:00,102.19999694824219,452.2699890136719,157.0,2.938999891281128
2021-11-23 17:14:07+00:00,102.19999694824219,455.2099914550781,157.0,2.938999891281128
2021-11-23 17:14:08+00:00,102.19999694824219,458.1300048828125,157.0,2.9210000038146973
2021-11-23 17:14:09+00:00,102.19999694824219,461.04998779296875,157.0,2.9210000038146973
2021-11-23 17:14:10+00:00,102.19999694824219,463.9599914550781,157.0,2.9110000133514404
2021-11-23 17:14:11+00:00,102.19999694824219,466.8800048828125,157.0,2.9210000038146973
2021-11-23 17:14:12+00:00,102.4000015258789,469.79998779296875,156.0,2.9210000038146973
2021-11-23 17:14:13+00:00,102.5999984741211,472.7099914550781,156.0,2.9110000133514404
2021-11-23 17:14:14+00:00,102.5999984741211,475.6300048828125,156.0,2.9210000038146973
2021-11-23 17:14:15+00:00,102.5999984741211,478.55999755859375,156.0,2.9210000038146973
2021-11-23 17:14:16+00:00,102.5999984741211,481.4800109863281,156.0,2.9210000038146973
2021-11-23 17:14:17+00:00,102.5999984741211,484.4100036621094,156.0,2.930000066757202
2021-11-23 17:14:18+00:00,102.5999984741211,487.3500061035156,156.0,2.947999954223633
2021-11-23 17:14:19+00:00,102.5999984741211,490.29998779296875,156.0,2.947999954223633
2021-11-23 17:14:20+00:00,102.4000015258789,493.25,157.0,2.947999954223633
2021-11-23 17:14:21+00:00,102.19999694824219,496.19000244140625,157.0,2.938999891281128
2021-11-23 17:14:22+00:00,102.0,499.1300048828125,156.0,2.938999891281128
2021-11-23 17:14:23+00:00,102.0,502.05999755859375,156.0,2.930000066757202
2021-11-23 17:14:24+00:00,102.0,504.989990234375,156.0,2.930000066757202
2021-11-23 17:14:25+00:00,102.0,507.8999938964844,156.0,2.9110000133514404
2021-11-23 17:14:26+00:00,102.0,510.80999755859375,156.0,2.9110000133514404
2021-11-23 17:14:27+00:00,102.0,513.72998046875,156.0,2.9210000038146973
2021-11-23 17:14:28+00:00,102.19999694824219,516.6599731445312,155.0,2.930000066757202
2021-11-23 17:14:29+00:00,102.19999694824219,519.5999755859375,155.0,2.938999891281128
2021-11-23 17:14:30+00:00,102.4000015258789,522.5499877929688,155.0,2.947999954223633
2021-11-23 17:14:31+00:00,102.4000015258789,525.510009765625,155.0,2.9579999446868896
2021-11-23 17:14:32+00:00,102.4000015258789,528.469970703125,155.0,2.9579999446868896
2021-11-23 17:14:33+00:00,102.4000015258789,531.4199829101562,155.0,2.9579999446868896
2021-11-23 17:14:34+00:00,102.4000015258789,534.3699951171875,156.0,2.947999954223633
2021-11-23 17:14:35+00:00,102.4000015258789,537.3200073242188,156.0,2.947999954223633
2021-11-23 17:14:36+00:00,102.19999694824219,540.27001953125,157.0,2.947999954223633
2021-11-23 17:14:37+00:00,102.19999694824219,543.219970703125,157.0,2.947999954223633
2021-11-23 17:14:38+00:00,102.19999694824219,546.1599731445312,157.0,2.938999891281128
2021-11-23 17:14:39+00:00,102.19999694824219,549.0900268554688,157.0,2.938999891281128
2021-11-23 17:14:40+00:00,102.19999694824219,552.0399780273438,157.0,2.947999954223633
2021-11-23 17:14:41+00:00,102.19999694824219,555.010009765625,158.0,2.9670000076293945
2021-11-23 17:14:42+00:00,102.19999694824219,557.989990234375,158.0,2.9760000705718994
2021-11-23 17:14:43+00:00,102.19999694824219,560.969970703125,158.0,2.9860000610351562
2021-11-23 17:14:44+00:00,102.19999694824219,563.9600219726562,158.0,2.9860000610351562
2021-11-23 17:14:45+00:00,102.19999694824219,566.9400024414062,158.0,2.9860000610351562
2021-11-23 17:14:46+00:00,102.19999694824219,569.9400024414062,158.0,2.994999885559082
2021-11-23 17:14:47+00:00,102.19999694824219,572.9299926757812,158.0,2.9860000610351562
2021-11-23 17:14:48+00:00,102.19999694824219,575.8900146484375,158.0,2.9670000076293945
2021-11-23 17:14:49+00:00,102.4000015258789,578.8599853515625,158.0,2.9670000076293945
2021-11-23 17:14:50+00:00,102.4000015258789,581.8300170898438,158.0,2.9670000076293945
2021-11-23 17:14:51+00:00,102.5999984741211,584.780029296875,158.0,2.9579999446868896
2021-11-23 17:14:52+00:00,102.80000305175781,587.72998046875,157.0,2.947999954223633
2021-11-23 17:14:53+00:00,103.0,590.6699829101562,157.0,2.930000066757202
2021-11-23 17:14:54+00:00,103.0,593.5900268554688,158.0,2.930000066757202
2021-11-23 17:14:55+00:00,103.0,596.530029296875,157.0,2.938999891281128
2021-11-23 17:14:56+00:00,103.19999694824219,599.47998046875,158.0,2.947999954223633
2021-11-23 17:14:57+00:00,103.19999694824219,602.4299926757812,158.0,2.947999954223633
2021-11-23 17:14:58+00:00,103.19999694824219,605.3900146484375,158.0,2.9579999446868896
2021-11-23 17:14:59+00:00,103.19999694824219,608.3400268554688,158.0,2.947999954223633
2021-11-23 17:15:00+00:00,103.4000015258789,611.280029296875,158.0,2.947999954223633
2021-11-23 17:15:01+00:00,103.4000015258789,614.22998046875,158.0,2.947999954223633
2021-11-23 17:15:02+00:00,103.4000015258789,617.1699829101562,158.0,2.938999891281128
2021-11-23 17:15:03+00:00,103.4000015258789,620.1099853515625,158.0,2.938999891281128
2021-11-23 17:15:04+00:00,103.4000015258789,623.0499877929688,157.0,2.938999891281128
2021-11-23 17:15:05+00:00,103.4000015258789,625.97998046875,158.0,2.930000066757202
2021-11-23 17:15:06+00:00,103.4000015258789,628.9199829101562,157.0,2.938999891281128
2021-11-23 17:15:07+00:00,103.4000015258789,631.8499755859375,157.0,2.930000066757202
2021-11-23 17:15:08+00:00,103.4000015258789,634.780029296875,157.0,2.930000066757202
2021-11-23 17:15:09+00:00,103.4000015258789,637.7100219726562,157.0,2.930000066757202
2021-11-23 17:15:10+00:00,103.4000015258789,640.6300048828125,157.0,2.9210000038146973
2021-11-23 17:15:11+00:00,103.4000015258789,643.5599975585938,157.0,2.930000066757202
2021-11-23 17:15:12+00:00,103.19999694824219,646.5,157.0,2.938999891281128
2021-11-23 17:15:13+00:00,103.19999694824219,649.4299926757812,157.0,2.930000066757202
2021-11-23 17:15:14+00:00,103.19999694824219,652.3499755859375,157.0,2.9210000038146973
2021-11-23 17:15:15+00:00,103.19999694824219,655.27001953125,156.0,2.9210000038146973
2021-11-23 17:15:16+00:00,103.0,658.1799926757812,156.0,2.9110000133514404
2021-11-23 17:15:17+00:00,102.80000305175781,661.0900268554688,156.0,2.9110000133514404
2021-11-23 17:15:18+00:00,102.5999984741211,664.0,156.0,2.9110000133514404
2021-11-23 17:15:19+00:00,102.5999984741211,666.9099731445312,156.0,2.9110000133514404
2021-11-23 17:15:20+00:00,102.19999694824219,669.8200073242188,156.0,2.9110000133514404
2021-11-23 17:15:21+00:00,102.0,672.739990234375,156.0,2.9110000133514404
2021-11-23 17:15:22+00:00,101.80000305175781,675.6500244140625,156.0,2.9110000133514404
2021-11-23 17:15:23+00:00,101.5999984741211,678.5599975585938,156.0,2.9110000133514404
2021-11-23 17:15:24+00:00,101.5999984741211,681.489990234375,156.0,2.930000066757202
2021-11-23 17:15:25+00:00,101.5999984741211,684.4400024414062,156.0,2.947999954223633
2021-11-23 17:15:26+00:00,101.4000015258789,687.4000244140625,156.0,2.9579999446868896
2021-11-23 17:15:27+00:00,101.19999694824219,690.3599853515625,156.0,2.9670000076293945
2021-11-23 17:15:28+00:00,101.0,693.3400268554688,157.0,2.9760000705718994
2021-11-23 17:15:29+00:00,100.80000305175781,696.2999877929688,157.0,2.9670000076293945
2021-11-23 17:15:30+00:00,100.80000305175781,699.27001953125,157.0,2.9670000076293945
2021-11-23 17:15:31+00:00,100.80000305175781,702.25,157.0,2.9760000705718994
2021-11-23 17:15:32+00:00,100.80000305175781,705.219970703125,157.0,2.9760000705718994
2021-11-23 17:15:33+00:00,100.80000305175781,708.2100219726562,157.0,2.9860000610351562
2021-11-23 17:15:34+00:00,100.80000305175781,711.1900024414062,157.0,2.9760000705718994
2021-11-23 17:15:35+00:00,100.80000305175781,714.1599731445312,158.0,2.9760000705718994
2021-11-23 17:15:36+00:00,100.80000305175781,717.1400146484375,157.0,2.9760000705718994
2021-11-23 17:15:37+00:00,100.80000305175781,720.1199951171875,158.0,2.9760000705718994
2021-11-23 17:15:38+00:00,100.80000305175781,723.0999755859375,158.0,2.9760000705718994
2021-11-23 17:15:39+00:00,100.80000305175781,726.0599975585938,157.0,2.9670000076293945
2021-11-23 17:15:40+00:00,100.80000305175781,729.030029296875,157.0,2.9670000076293945
2021-11-23 17:15:41+00:00,100.80000305175781,731.989990234375,157.0,2.9579999446868896
2021-11-23 17:15:42+00:00,100.5999984741211,734.9400024414062,156.0,2.9579999446868896
2021-11-23 17:15:43+00:00,100.5999984741211,737.8800048828125,156.0,2.938999891281128
2021-11-23 17:15:44+00:00,100.5999984741211,740.8200073242188,156.0,2.938999891281128
2021-11-23 17:15:45+00:00,100.4000015258789,743.75,156.0,2.930000066757202
2021-11-23 17:15:46+00:00,100.4000015258789,746.6799926757812,156.0,2.930000066757202
2021-11-23 17:15:47+00:00,100.4000015258789,749.5999755859375,157.0,2.9210000038146973
2021-11-23 17:15:48+00:00,100.4000015258789,752.52001953125,157.0,2.9210000038146973
2021-11-23 17:15:49+00:00,100.4000015258789,755.4299926757812,157.0,2.9110000133514404
2021-11-23 17:15:50+00:00,100.4000015258789,758.3400268554688,157.0,2.9019999504089355
2021-11-23 17:15:51+00:00,100.4000015258789,761.239990234375,157.0,2.9019999504089355
2021-11-23 17:15:52+00:00,100.4000015258789,764.1400146484375,158.0,2.9019999504089355
2021-11-23 17:15:53+00:00,100.4000015258789,767.0399780273438,158.0,2.9019999504089355
2021-11-23 17:15:54+00:00,100.19999694824219,769.9299926757812,158.0,2.8929998874664307
2021-11-23 17:15:55+00:00,100.0,772.8300170898438,158.0,2.8929998874664307
2021-11-23 17:15:56+00:00,100.0,775.719970703125,158.0,2.8929998874664307
2021-11-23 17:15:57+00:00,99.80000305175781,778.6300048828125,159.0,2.9110000133514404
2021-11-23 17:15:58+00:00,99.80000305175781,781.5399780273438,159.0,2.9110000133514404
2021-11-23 17:15:59+00:00,99.80000305175781,784.4600219726562,159.0,2.9210000038146973
2021-11-23 17:16:00+00:00,99.80000305175781,787.3900146484375,159.0,2.930000066757202
2021-11-23 17:16:01+00:00,99.5999984741211,790.3499755859375,159.0,2.9579999446868896
2021-11-23 17:16:02+00:00,99.5999984741211,793.3099975585938,159.0,2.9579999446868896
2021-11-23 17:16:03+00:00,99.5999984741211,796.260009765625,159.0,2.9579999446868896
2021-11-23 17:16:04+00:00,99.5999984741211,799.219970703125,159.0,2.9579999446868896
2021-11-23 17:16:05+00:00,99.5999984741211,802.1799926757812,159.0,2.9579999446868896
2021-11-23 17:16:06+00:00,99.5999984741211,805.1400146484375,159.0,2.9579999446868896
2021-11-23 17:16:07+00:00,99.5999984741211,808.0800170898438,158.0,2.938999891281128
2021-11-23 17:16:08+00:00,99.4000015258789,811.02001953125,158.0,2.938999891281128
2021-11-23 17:16:09+00:00,99.4000015258789,813.9600219726562,158.0,2.938999891281128
2021-11-23 17:16:10+00:00,99.4000015258789,816.9000244140625,158.0,2.947999954223633
2021-11-23 17:16:11+00:00,99.19999694824219,819.8599853515625,157.0,2.9579999446868896
2021-11-23 17:16:12+00:00,99.0,822.8300170898438,157.0,2.9670000076293945
2021-11-23 17:16:13+00:00,99.0,825.8200073242188,157.0,2.9860000610351562
2021-11-23 17:16:14+00:00,98.80000305175781,828.8400268554688,157.0,3.0230000019073486
2021-11-23 17:16:15+00:00,98.80000305175781,831.8699951171875,157.0,3.0320000648498535
2021-11-23 17:16:16+00:00,98.5999984741211,834.9099731445312,156.0,3.0420000553131104
2021-11-23 17:16:17+00:00,98.5999984741211,837.9500122070312,157.0,3.0420000553131104
2021-11-23 17:16:18+00:00,98.5999984741211,841.0,156.0,3.0420000553131104
2021-11-23 17:16:19+00:00,98.80000305175781,844.0399780273438,156.0,3.0420000553131104
2021-11-23 17:16:20+00:00,98.5999984741211,847.0800170898438,156.0,3.0420000553131104
2021-11-23 17:16:21+00:00,98.5999984741211,850.0999755859375,156.0,3.0230000019073486
2021-11-23 17:16:22+00:00,98.5999984741211,853.1199951171875,156.0,3.0139999389648438
2021-11-23 17:16:23+00:00,98.4000015258789,856.1199951171875,155.0,3.003999948501587
2021-11-23 17:16:24+00:00,98.4000015258789,859.1199951171875,155.0,2.994999885559082
2021-11-23 17:16:25+00:00,98.4000015258789,862.1099853515625,155.0,2.994999885559082
2021-11-23 17:16:26+00:00,98.4000015258789,865.0900268554688,155.0,2.9760000705718994
2021-11-23 17:16:27+00:00,98.4000015258789,868.0599975585938,155.0,2.9670000076293945
2021-11-23 17:16:28+00:00,98.5999984741211,871.030029296875,155.0,2.9760000705718994
2021-11-23 17:16:29+00:00,98.80000305175781,874.02001953125,157.0,2.9860000610351562
2021-11-23 17:16:30+00:00,99.0,877.010009765625,157.0,2.994999885559082
2021-11-23 17:16:31+00:00,99.19999694824219,880.010009765625,157.0,2.994999885559082
2021-11-23 17:16:32+00:00,99.4000015258789,883.010009765625,157.0,2.994999885559082
2021-11-23 17:16:33+00:00,99.4000015258789,886.0,157.0,2.994999885559082
2021-11-23 17:16:34+00:00,99.5999984741211,889.010009765625,158.0,3.0139999389648438
2021-11-23 17:16:35+00:00,99.5999984741211,892.0399780273438,157.0,3.0230000019073486
2021-11-23 17:16:36+00:00,99.5999984741211,895.0599975585938,158.0,3.0230000019073486
2021-11-23 17:16:37+00:00,99.80000305175781,898.0800170898438,158.0,3.0230000019073486
2021-11-23 17:16:38+00:00,99.80000305175781,901.1099853515625,158.0,3.0230000019073486
2021-11-23 17:16:39+00:00,100.0,904.1300048828125,158.0,3.0230000019073486
2021-11-23 17:16:40+00:00,100.19999694824219,907.1400146484375,158.0,3.003999948501587
2021-11-23 17:16:41+00:00,100.4000015258789,910.1300048828125,158.0,2.994999885559082
2021-11-23 17:16:42+00:00,100.4000015258789,913.1199951171875,158.0,2.994999885559082
