time,latitude,longitude,altitude,distance,hr,speed
2021-11-23 16:59:45+00:00,52.130592400208116,21.072583934292197,115.80000305175781,143.77000427246094,148.0,3.0880000591278076
2021-11-23 16:59:46+00:00,52.13056574575603,21.07261880300939,115.80000305175781,147.57000732421875,148.0,3.0880000591278076
2021-11-23 16:59:47+00:00,52.130543533712626,21.07264654710889,115.80000305175781,150.64999389648438,148.0,3.0880000591278076
2021-11-23 16:59:48+00:00,52.130520064383745,21.072670938447118,115.80000305175781,153.72999572753906,147.0,3.0880000591278076
2021-11-23 16:59:49+00:00,52.13050086982548,21.07269197702408,115.80000305175781,156.27999877929688,148.0,3.0789999961853027
2021-11-23 16:59:50+00:00,52.13048645295203,21.072704633697867,116.0,158.11000061035156,148.0,3.0880000591278076
2021-11-23 16:59:51+00:00,52.13046692311764,21.072727600112557,116.0,160.77000427246094,148.0,3.0789999961853027
2021-11-23 16:59:52+00:00,52.1304499078542,21.07273707166314,116.0,162.77000427246094,149.0,3.069999933242798
2021-11-23 16:59:53+00:00,52.13042987510562,21.07275710441172,116.0,165.38999938964844,149.0,3.069999933242798
2021-11-23 16:59:54+00:00,52.130404729396105,21.07278350740671,116.19999694824219,168.7100067138672,149.0,3.059999942779541
2021-11-23 16:59:55+00:00,52.13038201443851,21.072804210707545,116.19999694824219,171.61000061035156,149.0,3.059999942779541
2021-11-23 16:59:56+00:00,52.13036055676639,21.07282013632357,116.4000015258789,174.22999572753906,149.0,3.0510001182556152
2021-11-23 16:59:57+00:00,52.13032828643918,21.072849221527576,116.4000015258789,178.19000244140625,149.0,3.0510001182556152
2021-11-23 16:59:58+00:00,52.13029928505421,21.072865230962634,116.4000015258789,181.52999877929688,149.0,3.0510001182556152
2021-11-23 16:59:59+00:00,52.130271792411804,21.072873948141932,116.5999984741211,184.4499969482422,149.0,3.0510001182556152
2021-11-23 17:00:00+00:00,52.130245473235846,21.072893477976322,116.5999984741211,187.63999938964844,150.0,3.0510001182556152
2021-11-23 17:00:01+00:00,52.13022418320179,21.072912085801363,116.5999984741211,190.27999877929688,150.0,3.0510001182556152
2021-11-23 17:00:02+00:00,52.130197025835514,21.07292700558901,116.5999984741211,193.4600067138672,150.0,3.0510001182556152
2021-11-23 17:00:03+00:00,52.130164755508304,21.072951396927238,116.5999984741211,197.32000732421875,150.0,3.0510001182556152
2021-11-23 17:00:04+00:00,52.13013273663819,21.07296807691455,116.5999984741211,201.0399932861328,150.0,3.059999942779541
2021-11-23 17:00:05+00:00,52.13009677827358,21.072980063036084,116.80000305175781,205.05999755859375,150.0,3.0789999961853027
2021-11-23 17:00:06+00:00,52.130069537088275,21.072986433282495,116.80000305175781,208.02999877929688,150.0,3.0980000495910645
2021-11-23 17:00:07+00:00,52.130031818524,21.073002442717552,117.19999694824219,212.32000732421875,151.0,3.1070001125335693
2021-11-23 17:00:08+00:00,52.12998999282718,21.07301593758166,117.4000015258789,216.99000549316406,151.0,3.115999937057495
2021-11-23 17:00:09+00:00,52.12996182963252,21.07302390038967,117.5999984741211,220.07000732421875,151.0,3.134999990463257
2021-11-23 17:00:10+00:00,52.12993199005723,21.0730258282274,117.5999984741211,223.32000732421875,151.0,3.1630001068115234
2021-11-23 17:00:11+00:00,52.1299041621387,21.073039658367634,117.80000305175781,226.5399932861328,151.0,3.181999921798706
2021-11-23 17:00:12+00:00,52.12987616658211,21.073059188202024,117.80000305175781,229.92999267578125,151.0,3.2100000381469727
2021-11-23 17:00:13+00:00,52.12985085323453,21.0730863455683,118.0,233.3000030517578,152.0,3.2190001010894775
2021-11-23 17:00:14+00:00,52.12982973083854,21.073109982535243,118.0,236.1199951171875,152.0,3.2279999256134033
2021-11-23 17:00:15+00:00,52.12979997508228,21.07314837165177,118.0,240.25,152.0,3.23799991607666
2021-11-23 17:00:16+00:00,52.12977206334472,21.073171673342586,118.0,243.75,152.0,3.246999979019165
2021-11-23 17:00:17+00:00,52.12975739501417,21.073197489604354,118.0,246.0500030517578,152.0,3.25600004196167
2021-11-23 17:00:18+00:00,52.12974289432168,21.073222551494837,118.0,248.3000030517578,152.0,3.25600004196167
2021-11-23 17:00:19+00:00,52.12972713634372,21.07325356453657,118.0,250.8699951171875,152.0,3.246999979019165
2021-11-23 17:00:20+00:00,52.12970710359514,21.073282901197672,118.0,253.7899932861328,152.0,3.2279999256134033
2021-11-23 17:00:21+00:00,52.129686484113336,21.07330771163106,117.80000305175781,256.6199951171875,152.0,3.2190001010894775
2021-11-23 17:00:22+00:00,52.12966703809798,21.073323134332895,117.80000305175781,259.0199890136719,152.0,3.2100000381469727
2021-11-23 17:00:23+00:00,52.12964524514973,21.07333419844508,118.0,261.55999755859375,152.0,3.200000047683716
2021-11-23 17:00:24+00:00,52.12961733341217,21.07335951179266,118.0,265.1099853515625,152.0,3.190999984741211
2021-11-23 17:00:25+00:00,52.129597971215844,21.07338792644441,118.0,268.0,152.0,3.1630001068115234
2021-11-23 17:00:26+00:00,52.12957718409598,21.07341223396361,118.0,270.8299865722656,152.0,3.1540000438690186
2021-11-23 17:00:27+00:00,52.129560336470604,21.07343033887446,118.0,273.07000732421875,152.0,3.134999990463257
2021-11-23 17:00:28+00:00,52.12953527458012,21.07345439493656,118.19999694824219,276.30999755859375,152.0,3.125999927520752
2021-11-23 17:00:29+00:00,52.12951582856476,21.07347233220935,118.0,278.7900085449219,152.0,3.1070001125335693
2021-11-23 17:00:30+00:00,52.12949914857745,21.0734904371202,118.0,281.0199890136719,152.0,3.0880000591278076
2021-11-23 17:00:31+00:00,52.12947375141084,21.07351189479232,118.0,284.19000244140625,152.0,3.059999942779541
2021-11-23 17:00:32+00:00,52.129448521882296,21.07353343628347,118.0,287.3500061035156,153.0,3.0510001182556152
2021-11-23 17:00:33+00:00,52.129423124715686,21.07355506159365,118.0,290.5,153.0,3.0420000553131104
2021-11-23 17:00:34+00:00,52.12939755991101,21.07357895001769,118.19999694824219,293.7699890136719,153.0,3.0420000553131104
2021-11-23 17:00:35+00:00,52.12937258183956,21.07357299886644,118.19999694824219,296.3399963378906,154.0,3.0320000648498535
2021-11-23 17:00:36+00:00,52.129344921559095,21.073576267808676,118.19999694824219,299.3599853515625,153.0,3.0320000648498535
2021-11-23 17:00:37+00:00,52.129317093640566,21.073586912825704,118.0,302.5199890136719,153.0,3.0320000648498535
2021-11-23 17:00:38+00:00,52.12928934954107,21.073599318042397,118.0,305.6400146484375,153.0,3.0320000648498535
2021-11-23 17:00:39+00:00,52.12925372645259,21.073618847876787,118.19999694824219,309.80999755859375,153.0,3.0320000648498535
2021-11-23 17:00:40+00:00,52.12922003120184,21.073644161224365,118.19999694824219,313.94000244140625,153.0,3.0320000648498535
2021-11-23 17:00:41+00:00,52.12919413112104,21.073671150952578,118.19999694824219,317.3599853515625,154.0,3.0320000648498535
2021-11-23 17:00:42+00:00,52.12917258962989,21.073684226721525,118.19999694824219,319.9200134277344,154.0,3.0420000553131104
2021-11-23 17:00:43+00:00,52.129152892157435,21.073683388531208,118.19999694824219,321.9800109863281,154.0,3.0420000553131104
2021-11-23 17:00:44+00:00,52.12912439368665,21.07369470410049,118.19999694824219,325.1700134277344,154.0,3.0420000553131104
2021-11-23 17:00:45+00:00,52.12909983471036,21.07370736077428,118.4000015258789,328.0299987792969,154.0,3.0320000648498535
2021-11-23 17:00:46+00:00,52.12907577864826,21.073723789304495,118.4000015258789,330.9200134277344,154.0,3.0320000648498535
2021-11-23 17:00:47+00:00,52.12905624881387,21.073741810396314,118.4000015258789,333.4200134277344,154.0,3.0230000019073486
2021-11-23 17:00:48+00:00,52.1290148422122,21.073783803731203,118.5999984741211,338.8299865722656,154.0,3.0230000019073486
2021-11-23 17:00:49+00:00,52.128987181931734,21.07381288893521,118.5999984741211,342.4700012207031,154.0,3.0230000019073486
2021-11-23 17:00:50+00:00,52.12896547280252,21.073838034644723,118.5999984741211,345.3900146484375,154.0,3.0230000019073486
2021-11-23 17:00:51+00:00,52.12894359603524,21.073866365477443,118.5999984741211,348.44000244140625,154.0,3.0230000019073486
2021-11-23 17:00:52+00:00,52.12891962379217,21.073895785957575,118.5999984741211,351.75,154.0,3.0139999389648438
2021-11-23 17:00:53+00:00,52.128897830843925,21.073924619704485,118.5999984741211,354.8299865722656,154.0,3.003999948501587
2021-11-23 17:00:54+00:00,52.12887511588633,21.07395119033754,118.4000015258789,357.92999267578125,154.0,3.003999948501587
2021-11-23 17:00:55+00:00,52.128848880529404,21.073970887809992,118.4000015258789,361.1400146484375,154.0,3.003999948501587
